SiO2,B2O3,Na2O,Al2O3,CaO,ZrO2,Li2O,K2O,MgO,MnO,Fe2O3,P2O5,TiO2,ZnO,MoO3,Cs2O,NiO,SrO,Cr2O3,Y2O3,MnO2,Ag2O,CdO,SnO2,TeO2,BaO,La2O3,Ce2O3,Pr2O3,Nd2O3,N,V2O5,U3O8,PuO2,Cl,F,SO3,RuO2,Sm2O3,CeO2,Pr6O11,Rb2O,UO2,CoO,GdO,SnO,Sb2O3,Gd2O3,ZnO2,CuO,PdO,Md2O3,SO4,FeO,others,pH,Temp (Celsius),rate (gm/m2/day)
47.67,18.65,9.57,2.55,0,0.77,9.24,0,6.82,0,1.31,0.09,0.03,0,0.67,0.24,0.48,0.17,0.29,0.06,0,0,0,0,0,0.15,0.13,0,0.12,0.39,0,0,0,0,0,0,0,0,0.08,0.45,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,9.1,50,5.53E-05
47.67,18.65,9.57,2.55,0,0.77,9.24,0,6.82,0,1.31,0.09,0.03,0,0.67,0.24,0.48,0.17,0.29,0.06,0,0,0,0,0,0.15,0.13,0,0.12,0.39,0,0,0,0,0,0,0,0,0.08,0.45,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,8.81,50,3.81E-05
47.67,18.65,9.57,2.55,0,0.77,9.24,0,6.82,0,1.31,0.09,0.03,0,0.67,0.24,0.48,0.17,0.29,0.06,0,0,0,0,0,0.15,0.13,0,0.12,0.39,0,0,0,0,0,0,0,0,0.08,0.45,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,9.29,50,6.70E-05
52.39,0,3.01,10.67,12.98,0,2.34,0.11,10.77,0,5.26,0.06,1.65,0,0,0,0.15,0.35,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,50,0.000249938
52.39,0,3.01,10.67,12.98,0,2.34,0.11,10.77,0,5.26,0.06,1.65,0,0,0,0.15,0.35,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.03,50,8.61E-05
52.39,0,3.01,10.67,12.98,0,2.34,0.11,10.77,0,5.26,0.06,1.65,0,0,0,0.15,0.35,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65,50,5.61E-05
52.39,0,3.01,10.67,12.98,0,2.34,0.11,10.77,0,5.26,0.06,1.65,0,0,0,0.15,0.35,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.87,50,3.11E-05
52.39,0,3.01,10.67,12.98,0,2.34,0.11,10.77,0,5.26,0.06,1.65,0,0,0,0.15,0.35,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29,50,1.55E-05
52.39,0,3.01,10.67,12.98,0,2.34,0.11,10.77,0,5.26,0.06,1.65,0,0,0,0.15,0.35,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,50,1.04E-05
52.39,0,3.01,10.67,12.98,0,2.34,0.11,10.77,0,5.26,0.06,1.65,0,0,0,0.15,0.35,0.01,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79,50,3.64E-06
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,12.11,50,0.000224945
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,12.02,50,0.0001223
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,11.71,50,8.32E-05
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,12.11,50,5.82E-05
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.33,50,4.51E-05
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.21,50,2.98E-05
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.09,50,2.11E-05
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,12.94,50,0.000866292
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.23,50,0.000356708
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.22,50,0.000378548
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.69,50,7.23E-05
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.21,50,4.44E-05
62.06,1.54,3.68,2.85,7.75,0,5.31,0.05,1.24,0,2.91,0.04,0.02,0,0,0.03,0.12,0.08,0,0,0.01,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,13.71,50,6.94E-06
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0.002693512
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96,35,0.000941516
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94,35,0.000626059
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.98,35,0.000146323
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96,35,9.95E-05
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,35,5.46E-05
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35,35,3.28E-05
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.084,50,0.003227361
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.07,50,0.001269105
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.089,50,0.000347002
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09,50,0.000252365
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96,50,0.000112108
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,50,8.69E-05
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19,50,4.13E-05
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.834,90,0.018490594
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75,90,0.017665555
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.63,90,0.003130297
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85,90,0.00334869
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81,90,0.001041006
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04,90,0.000640619
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0.420190558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.544,90,0.000516863
52.88888339,14.07702146,11.42842103,3.398728842,5.030212185,1.546753501,4.615977524,0,0,0,1.315072614,0.141599638,0,2.154690217,0.857026107,0.275447248,0.398996153,0.234102103,0.241679497,0.061385533,0,0.008972336,0.016191569,0.009197512,0.099879661,0.280254472,0.197832643,0.204819571,0.096664637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58,90,0.000233923
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,3,35,3.27589272
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,5,35,0.140014081
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,7,35,0.313029749
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,9,35,0.100946028
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,3,45,7.328293344
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,5,45,0.601793626
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,7,45,0.524142835
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,9,45,0.148021819
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,3,55,11.6961503
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,5,55,0.74496227
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,7,55,0.643045608
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,9,55,0.635765846
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,3,65,21.69368957
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,5,65,2.089291579
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,7,65,0.803200363
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,9,65,1.079831304
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,3,75,19.09724126
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,5,75,1.451099146
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,7,75,1.409847163
44.78628048,20.36466875,8.032740924,3.198023876,0,0.736518489,8.005789732,0,10.02037023,0,1.087950418,0.105041081,0,0.350496915,0.788096324,0.174824064,0.312442395,0.200195565,0.234581539,0.048803634,0,0,0,0,0,0.160661443,0.085556038,0,0.082551751,0,0,0,0.004464976,0,0,0,0,0.326396163,0,0.369108247,0,0.034678011,0,0,0,0,0,0,0,0,0.222404891,0.204591261,0.062762802,0,0,9,75,2.249446334
53.97088588,10.18013497,8.534946716,3.19414626,0,0.739625434,8.510809911,0,10.02547968,0,1.089575021,0.107761287,0,0.344591357,0.78367267,0.174139995,0.307178022,0.196822451,0.234822307,0.047981337,0,0,0,0,0,0.157954442,0.086070647,0,0.083093229,0,0,0,0.004465431,0,0,0,0,0.325686185,0,0.366592056,0,0.035798404,0,0,0,0,0,0,0,0,0.229069835,0.205664175,0.063032301,0,0,3,35,0.262071418
53.97088588,10.18013497,8.534946716,3.19414626,0,0.739625434,8.510809911,0,10.02547968,0,1.089575021,0.107761287,0,0.344591357,0.78367267,0.174139995,0.307178022,0.196822451,0.234822307,0.047981337,0,0,0,0,0,0.157954442,0.086070647,0,0.083093229,0,0,0,0.004465431,0,0,0,0,0.325686185,0,0.366592056,0,0.035798404,0,0,0,0,0,0,0,0,0.229069835,0.205664175,0.063032301,0,0,5,35,0.025721824
53.97088588,10.18013497,8.534946716,3.19414626,0,0.739625434,8.510809911,0,10.02547968,0,1.089575021,0.107761287,0,0.344591357,0.78367267,0.174139995,0.307178022,0.196822451,0.234822307,0.047981337,0,0,0,0,0,0.157954442,0.086070647,0,0.083093229,0,0,0,0.004465431,0,0,0,0,0.325686185,0,0.366592056,0,0.035798404,0,0,0,0,0,0,0,0,0.229069835,0.205664175,0.063032301,0,0,7,35,0.024993848
